longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.22,37.81,52.0,2927.0,402.0,1021.0,380.0,8.1564,390100.0
-122.22,37.44,32.0,4281.0,501.0,1318.0,484.0,15.0001,500001.0
-122.22,37.4,32.0,2297.0,287.0,814.0,283.0,15.0001,500001.0
-122.22,37.36,34.0,1559.0,243.0,600.0,242.0,8.7382,500001.0
-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,452600.0
-122.23,37.82,52.0,3494.0,396.0,1192.0,383.0,12.3804,500001.0
-122.23,37.82,52.0,3242.0,366.0,1001.0,352.0,12.2138,500001.0
-122.23,37.82,52.0,3051.0,381.0,1005.0,369.0,8.1872,466100.0
-122.23,37.82,52.0,1611.0,203.0,556.0,179.0,8.7477,500001.0
-122.23,37.81,52.0,2315.0,292.0,861.0,258.0,8.8793,410300.0
-122.24,37.85,52.0,3726.0,474.0,1366.0,496.0,9.3959,500001.0
-122.24,37.83,52.0,2449.0,312.0,916.0,316.0,8.1194,471600.0
-122.25,37.39,33.0,370.0,42.0,153.0,53.0,10.6514,500001.0
-122.26,37.54,5.0,3264.0,442.0,1607.0,453.0,9.1415,500001.0
-122.27,37.89,52.0,3046.0,373.0,975.0,365.0,8.8342,430500.0
-122.27,37.55,15.0,1958.0,282.0,811.0,284.0,8.1221,483300.0
-122.27,37.43,33.0,1601.0,223.0,629.0,215.0,15.0001,500001.0
-122.3,37.52,32.0,2297.0,347.0,871.0,342.0,8.1039,382200.0
-122.33,37.56,50.0,1975.0,245.0,644.0,251.0,10.0743,500001.0
-122.33,37.55,51.0,2565.0,332.0,870.0,309.0,9.3694,500001.0
-122.34,37.57,52.0,2547.0,373.0,876.0,359.0,8.2598,500001.0
-122.34,37.55,25.0,4470.0,518.0,1507.0,504.0,13.3913,500001.0
-122.35,37.57,52.0,2170.0,269.0,784.0,274.0,10.4286,500001.0
-122.35,37.56,52.0,1659.0,191.0,519.0,201.0,14.4219,500001.0
-122.36,37.57,35.0,1774.0,205.0,588.0,207.0,10.7339,500001.0
-122.36,37.56,32.0,4684.0,540.0,1512.0,511.0,15.0001,500001.0
-122.37,37.58,34.0,2697.0,313.0,810.0,279.0,12.4291,500001.0
-122.38,37.58,52.0,1704.0,226.0,671.0,243.0,8.4704,500001.0
-122.42,37.8,52.0,2852.0,581.0,838.0,510.0,8.0755,500001.0
-122.44,37.79,52.0,2045.0,353.0,722.0,327.0,8.0755,500001.0
-122.44,37.79,52.0,1447.0,186.0,483.0,181.0,15.0001,500001.0
-122.44,37.79,52.0,1335.0,151.0,402.0,157.0,10.8783,500001.0
-122.45,37.91,27.0,2682.0,382.0,935.0,369.0,10.0791,500001.0
-122.45,37.79,52.0,2196.0,280.0,668.0,291.0,10.0914,500001.0
-122.46,37.98,10.0,1325.0,189.0,427.0,162.0,12.0933,500001.0
-122.46,37.88,35.0,2492.0,409.0,812.0,373.0,8.8386,500001.0
-122.46,37.79,52.0,899.0,96.0,304.0,110.0,14.2959,500001.0
-122.46,37.75,52.0,1207.0,152.0,465.0,162.0,10.7569,500001.0
-122.46,37.74,52.0,2053.0,281.0,791.0,287.0,10.959,500001.0
-122.47,37.75,51.0,2713.0,396.0,1090.0,401.0,9.3603,500001.0
-122.47,37.74,52.0,2055.0,265.0,735.0,252.0,8.1189,500001.0
-122.47,37.73,52.0,2151.0,280.0,762.0,274.0,10.7309,500001.0
-122.47,37.73,50.0,1653.0,252.0,641.0,224.0,10.6605,500001.0
-122.48,37.79,52.0,1647.0,236.0,546.0,227.0,9.1881,500001.0
-122.48,37.64,7.0,120.0,21.0,50.0,27.0,12.5,281000.0
-122.49,37.85,38.0,240.0,29.0,63.0,34.0,12.2547,500001.0
-122.49,37.79,52.0,2488.0,281.0,805.0,295.0,10.7058,500001.0
-122.5,37.79,52.0,8.0,1.0,13.0,1.0,15.0001,500001.0
-122.5,37.51,11.0,749.0,137.0,355.0,124.0,8.2364,371800.0
-122.52,37.92,24.0,421.0,64.0,163.0,75.0,14.5833,500001.0
-122.53,37.98,32.0,2390.0,336.0,810.0,354.0,8.5759,500001.0
-122.53,37.96,36.0,4385.0,620.0,1549.0,626.0,8.3935,470500.0
-122.54,37.96,44.0,1552.0,204.0,596.0,208.0,10.129,500001.0
-122.56,37.94,36.0,2023.0,242.0,653.0,241.0,10.6272,500001.0
-122.56,37.92,37.0,1926.0,290.0,721.0,298.0,8.9248,500001.0
-122.56,37.9,48.0,1550.0,253.0,641.0,276.0,8.634,463500.0
-122.57,37.96,52.0,3458.0,468.0,1449.0,471.0,9.1834,500001.0
-122.64,37.96,29.0,377.0,58.0,151.0,67.0,9.5551,500001.0
-116.43,33.75,24.0,2596.0,438.0,473.0,237.0,3.7727,500001.0
-116.55,33.84,28.0,2992.0,562.0,676.0,346.0,5.7613,500001.0
-117.08,34.08,34.0,45.0,11.0,39.0,14.0,3.0625,500001.0
-117.17,32.69,40.0,2236.0,331.0,767.0,316.0,5.3177,500001.0
-117.18,33.51,13.0,270.0,42.0,120.0,42.0,6.993,500001.0
-117.18,32.69,52.0,1837.0,313.0,668.0,300.0,5.1009,500001.0
-117.19,32.76,52.0,1294.0,175.0,434.0,180.0,5.7914,500001.0
-117.22,33.87,16.0,56.0,7.0,39.0,14.0,2.625,500001.0
-117.22,33.48,5.0,1585.0,247.0,510.0,181.0,6.9136,493300.0
-117.23,32.72,38.0,2827.0,581.0,972.0,558.0,3.2361,500001.0
-117.24,32.71,32.0,4164.0,701.0,1277.0,607.0,6.6661,500001.0
-117.25,33.0,14.0,2518.0,458.0,931.0,414.0,5.8393,485300.0
-117.25,32.86,27.0,2530.0,469.0,594.0,326.0,7.2821,500001.0
-117.25,32.86,25.0,2911.0,533.0,1137.0,499.0,5.1023,500001.0
-117.25,32.72,33.0,1677.0,228.0,629.0,239.0,6.597,496400.0
-117.26,33.09,22.0,2398.0,407.0,349.0,169.0,7.0423,500001.0
-117.26,32.97,25.0,2582.0,495.0,1088.0,471.0,6.4651,500001.0
-117.26,32.95,34.0,1651.0,273.0,650.0,271.0,5.6582,500001.0
-117.26,32.95,15.0,1882.0,233.0,704.0,219.0,6.9794,500001.0
-117.26,32.95,15.0,1036.0,149.0,395.0,157.0,5.8343,500001.0
-117.26,32.85,42.0,1761.0,329.0,480.0,255.0,5.3787,500001.0
-117.27,32.85,34.0,2105.0,444.0,780.0,406.0,2.3187,488900.0
-117.27,32.84,26.0,3940.0,657.0,1180.0,600.0,6.1025,500001.0
-117.27,32.83,35.0,1420.0,193.0,469.0,177.0,8.0639,500001.0
-117.27,32.82,35.0,2908.0,595.0,1068.0,529.0,4.1793,500001.0
-117.28,32.83,34.0,2392.0,653.0,933.0,619.0,3.7306,500000.0
-117.28,32.77,38.0,1267.0,340.0,442.0,250.0,4.3403,500000.0
-117.29,32.92,25.0,2355.0,381.0,823.0,358.0,6.8322,500001.0
-117.29,32.81,35.0,1878.0,308.0,598.0,257.0,6.9553,500001.0
-117.3,32.96,30.0,1226.0,205.0,380.0,151.0,4.2875,500001.0
-117.31,33.1,15.0,2392.0,446.0,747.0,421.0,3.5341,500001.0
-117.31,33.0,30.0,1631.0,310.0,665.0,297.0,6.8443,492500.0
-117.31,32.83,38.0,2367.0,480.0,891.0,428.0,4.1477,500001.0
-117.32,33.51,4.0,966.0,133.0,311.0,92.0,5.2066,500001.0
-117.36,33.17,24.0,2046.0,442.0,812.0,367.0,2.3182,500001.0
-117.38,33.19,26.0,4123.0,1145.0,1703.0,895.0,1.9891,500000.0
-117.55,33.83,6.0,502.0,76.0,228.0,65.0,4.2386,500001.0
-117.58,33.65,4.0,1606.0,498.0,815.0,426.0,3.375,500001.0
-117.61,34.01,25.0,352.0,41.0,99.0,34.0,3.9696,500000.0
-117.62,33.42,23.0,2656.0,515.0,998.0,435.0,4.0294,500001.0
-117.66,33.48,22.0,809.0,180.0,334.0,157.0,2.3846,500001.0
-117.67,33.47,22.0,2728.0,616.0,1081.0,566.0,1.6393,500001.0
-117.67,33.44,25.0,2994.0,519.0,903.0,410.0,6.6852,500001.0
-117.7,33.72,6.0,211.0,51.0,125.0,44.0,1.9659,500001.0
-117.72,33.49,4.0,3623.0,734.0,1129.0,530.0,5.7281,500001.0
-117.72,33.43,5.0,1889.0,359.0,616.0,246.0,3.8992,500001.0
-117.74,33.51,29.0,1720.0,269.0,612.0,258.0,7.8239,500001.0
-117.76,33.81,2.0,582.0,70.0,199.0,64.0,7.1193,500001.0
-117.77,33.55,28.0,2024.0,297.0,617.0,274.0,6.7861,499100.0
-117.77,33.54,28.0,3404.0,497.0,1134.0,466.0,7.2217,500001.0
-117.77,33.51,29.0,3590.0,772.0,1070.0,603.0,4.4464,500001.0
-117.78,33.51,44.0,1833.0,331.0,515.0,268.0,6.6178,500001.0
-117.79,33.56,36.0,2057.0,329.0,658.0,309.0,7.866,500001.0
-117.8,33.53,41.0,2017.0,489.0,783.0,403.0,4.1591,500001.0
-117.8,33.52,50.0,1152.0,341.0,519.0,225.0,3.053,500001.0
-117.81,33.68,4.0,1545.0,304.0,788.0,296.0,4.5469,500001.0
-117.85,33.61,14.0,4340.0,741.0,1505.0,670.0,7.5674,500001.0
-117.86,33.65,4.0,3618.0,767.0,1326.0,714.0,5.4284,500001.0
-117.86,33.63,17.0,3095.0,551.0,1175.0,534.0,5.3099,500001.0
-117.86,33.62,23.0,3166.0,411.0,1092.0,345.0,7.9367,500001.0
-117.86,33.6,30.0,1891.0,364.0,635.0,314.0,6.6265,500001.0
-117.87,33.61,25.0,2267.0,359.0,866.0,348.0,7.79,500001.0
-117.87,33.6,35.0,1598.0,398.0,782.0,411.0,5.1155,500000.0
-117.87,33.6,33.0,3120.0,602.0,1155.0,553.0,5.2949,500001.0
-117.87,33.6,20.0,3212.0,572.0,1064.0,526.0,6.6155,500001.0
-117.87,33.59,44.0,2499.0,396.0,910.0,374.0,6.6544,500001.0
-117.89,33.61,44.0,2126.0,423.0,745.0,332.0,5.1923,500001.0
-117.89,33.61,42.0,1301.0,280.0,539.0,249.0,5.0,500001.0
-117.9,33.63,28.0,2370.0,352.0,832.0,347.0,7.1148,500001.0
-117.9,33.61,44.0,1469.0,312.0,507.0,266.0,3.4937,500001.0
-117.9,33.61,41.0,1521.0,328.0,527.0,275.0,4.0764,500001.0
-117.91,33.62,32.0,1997.0,427.0,944.0,426.0,4.4063,500001.0
-117.91,33.61,40.0,2790.0,531.0,952.0,424.0,4.8,500001.0
-117.91,33.61,27.0,1797.0,343.0,435.0,203.0,5.9196,500001.0
-117.92,33.63,39.0,1469.0,226.0,553.0,225.0,7.8496,490800.0
-117.92,33.61,23.0,1808.0,408.0,539.0,300.0,3.5682,500001.0
-117.92,33.57,37.0,3355.0,492.0,921.0,366.0,7.2988,500001.0
-117.93,33.95,31.0,3600.0,468.0,1382.0,435.0,7.4597,500001.0
-117.93,33.62,37.0,2204.0,428.0,807.0,410.0,7.0516,500001.0
-117.93,33.62,34.0,2125.0,498.0,1052.0,468.0,5.6315,484600.0
-117.93,33.62,33.0,1890.0,416.0,859.0,329.0,4.5658,500001.0
-117.95,33.63,29.0,1496.0,282.0,463.0,215.0,6.0516,500001.0
-118.03,34.16,36.0,1640.0,239.0,693.0,253.0,6.6888,500001.0
-118.03,34.15,43.0,1694.0,283.0,674.0,267.0,4.1797,486800.0
-118.04,34.12,44.0,2007.0,288.0,921.0,307.0,6.5989,500001.0
-118.04,34.12,30.0,2170.0,318.0,984.0,309.0,5.6916,500001.0
-118.04,34.11,37.0,1275.0,177.0,598.0,174.0,7.1885,500001.0
-118.06,33.72,17.0,4573.0,937.0,1619.0,796.0,5.7704,500001.0
-118.07,33.72,32.0,1179.0,250.0,369.0,209.0,5.1824,500001.0
-118.07,33.72,24.0,1240.0,296.0,513.0,254.0,4.9044,485000.0
-118.08,34.15,28.0,238.0,58.0,142.0,31.0,0.4999,500001.0
-118.08,34.13,35.0,1897.0,279.0,733.0,291.0,7.4185,500001.0
-118.09,34.12,45.0,2966.0,415.0,1231.0,409.0,7.8347,500001.0
-118.1,34.12,49.0,3783.0,579.0,1601.0,539.0,6.3013,500001.0
-118.1,33.74,33.0,2119.0,524.0,872.0,465.0,4.537,495500.0
-118.1,33.74,32.0,2035.0,520.0,934.0,512.0,4.2287,500001.0
-118.11,33.78,16.0,3985.0,567.0,1327.0,564.0,7.9767,500001.0
-118.11,33.74,43.0,1222.0,303.0,565.0,309.0,4.8482,500001.0
-118.11,33.73,32.0,1258.0,333.0,645.0,334.0,5.0476,500001.0
-118.12,34.14,52.0,2337.0,352.0,981.0,328.0,5.8692,490400.0
-118.12,33.76,45.0,3035.0,516.0,1127.0,527.0,7.0796,500001.0
-118.12,33.75,47.0,3330.0,569.0,1220.0,557.0,7.3672,500001.0
-118.12,33.75,41.0,2072.0,491.0,742.0,414.0,3.9934,500001.0
-118.13,33.79,29.0,2937.0,524.0,1132.0,528.0,4.6133,500001.0
-118.13,33.78,31.0,3039.0,739.0,1199.0,697.0,3.7232,500001.0
-118.14,34.15,41.0,1256.0,407.0,855.0,383.0,1.9923,500001.0
-118.14,33.77,52.0,2208.0,409.0,791.0,408.0,5.8408,500000.0
-118.14,33.71,36.0,2484.0,525.0,792.0,446.0,5.1815,500001.0
-118.15,34.15,52.0,275.0,123.0,273.0,111.0,1.1667,500001.0
-118.15,34.13,30.0,2763.0,520.0,1143.0,465.0,4.7298,500001.0
-118.15,34.12,49.0,1789.0,288.0,848.0,311.0,6.0199,500000.0
-118.15,33.76,36.0,2916.0,785.0,1183.0,749.0,3.5985,500001.0
-118.16,34.15,19.0,1721.0,290.0,571.0,278.0,6.6031,500001.0
-118.16,34.14,41.0,3039.0,482.0,973.0,446.0,7.4817,500001.0
-118.16,33.72,29.0,2743.0,708.0,1059.0,651.0,3.625,500000.0
-118.19,34.21,41.0,1602.0,228.0,680.0,225.0,6.553,500001.0
-118.19,34.2,41.0,2031.0,294.0,859.0,302.0,7.419,483700.0
-118.2,34.21,40.0,1477.0,228.0,609.0,224.0,7.8375,500001.0
-118.2,34.2,44.0,2890.0,438.0,1219.0,429.0,6.987,500001.0
-118.2,33.83,35.0,3737.0,613.0,1305.0,583.0,7.2096,490300.0
-118.21,34.2,35.0,3646.0,552.0,1409.0,534.0,6.3794,500001.0
-118.22,34.22,39.0,2686.0,417.0,1094.0,402.0,7.0059,500001.0
-118.26,34.05,52.0,58.0,52.0,41.0,27.0,4.0972,500001.0
-118.27,34.18,52.0,3034.0,406.0,1158.0,399.0,6.2976,498400.0
-118.27,34.17,52.0,2287.0,295.0,829.0,296.0,7.8383,500001.0
-118.29,34.11,30.0,2774.0,570.0,1076.0,580.0,5.296,500001.0
-118.3,34.11,52.0,1954.0,245.0,645.0,237.0,6.9391,500001.0
-118.31,34.13,40.0,2822.0,443.0,907.0,414.0,7.2692,498700.0
-118.31,34.12,39.0,3895.0,561.0,1271.0,536.0,8.0073,500001.0
-118.31,34.06,24.0,1336.0,453.0,1268.0,426.0,2.8202,500001.0
-118.31,34.05,26.0,1809.0,640.0,2543.0,640.0,2.3536,500000.0
-118.32,34.13,34.0,1856.0,273.0,540.0,264.0,4.0833,500001.0
-118.32,34.06,52.0,983.0,246.0,578.0,204.0,5.7393,500001.0
-118.32,33.77,37.0,627.0,95.0,259.0,106.0,6.887,500001.0
-118.32,33.73,25.0,1099.0,168.0,407.0,159.0,7.6886,500001.0
-118.33,34.12,23.0,1894.0,416.0,769.0,392.0,6.0352,500001.0
-118.33,34.08,52.0,1777.0,454.0,671.0,439.0,3.5083,500001.0
-118.34,34.15,40.0,3068.0,756.0,1190.0,695.0,3.5637,497400.0
-118.34,34.13,45.0,2375.0,417.0,751.0,410.0,6.6739,500001.0
-118.34,34.08,52.0,2756.0,542.0,971.0,510.0,5.5871,500001.0
-118.34,34.07,52.0,1621.0,284.0,588.0,272.0,6.2223,500001.0
-118.34,34.06,52.0,2089.0,309.0,883.0,281.0,7.4574,500001.0
-118.34,34.06,52.0,1314.0,170.0,629.0,214.0,7.1669,500001.0
-118.35,34.15,35.0,2245.0,393.0,783.0,402.0,4.1544,500001.0
-118.35,34.07,52.0,2497.0,406.0,1030.0,412.0,4.89,500001.0
-118.35,34.07,52.0,2315.0,356.0,894.0,345.0,4.1328,500001.0
-118.35,34.07,45.0,3312.0,880.0,1157.0,809.0,3.5719,500001.0
-118.35,34.0,30.0,1879.0,226.0,740.0,266.0,6.431,492500.0
-118.36,34.11,35.0,3946.0,695.0,1361.0,620.0,6.5195,500001.0
-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,500001.0
-118.36,34.1,36.0,2963.0,838.0,1129.0,745.0,2.5588,500001.0
-118.37,34.09,33.0,3180.0,865.0,1347.0,841.0,4.0651,500001.0
-118.37,34.09,31.0,2697.0,706.0,1059.0,689.0,2.8942,500001.0
-118.37,34.07,52.0,2203.0,437.0,899.0,384.0,4.25,486900.0
-118.37,34.07,52.0,2195.0,435.0,884.0,432.0,5.24,486400.0
-118.37,34.06,52.0,2402.0,506.0,878.0,464.0,4.0217,500001.0
-118.37,34.06,52.0,1608.0,289.0,630.0,252.0,5.5596,500001.0
-118.37,33.81,36.0,1283.0,209.0,563.0,209.0,6.9296,500001.0
-118.38,34.07,48.0,2799.0,596.0,1235.0,561.0,4.4896,500001.0
-118.38,34.07,21.0,3653.0,956.0,1510.0,890.0,3.5573,500001.0
-118.38,34.06,52.0,1311.0,217.0,578.0,205.0,7.6771,500001.0
-118.38,34.06,50.0,1509.0,291.0,690.0,259.0,6.2344,500001.0
-118.38,34.06,25.0,2558.0,661.0,1183.0,636.0,3.5556,500000.0
-118.38,33.82,34.0,1822.0,364.0,750.0,366.0,5.9907,500001.0
-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,488500.0
-118.38,33.81,39.0,2400.0,373.0,877.0,372.0,5.7361,500001.0
-118.38,33.81,33.0,2349.0,407.0,954.0,373.0,6.4956,483600.0
-118.39,34.14,34.0,4624.0,781.0,1572.0,719.0,6.5533,500001.0
-118.39,34.09,41.0,730.0,126.0,230.0,125.0,4.3214,500001.0
-118.39,34.07,45.0,3143.0,553.0,1153.0,564.0,5.7762,500001.0
-118.39,34.06,52.0,1213.0,194.0,503.0,194.0,8.0095,500001.0
-118.39,34.06,39.0,3299.0,831.0,1649.0,759.0,3.3295,500001.0
-118.39,34.06,37.0,2975.0,705.0,1291.0,654.0,5.3316,500001.0
-118.39,34.05,42.0,3105.0,559.0,1253.0,531.0,5.222,500001.0
-118.39,34.05,42.0,1467.0,203.0,577.0,204.0,6.6368,500001.0
-118.39,34.04,45.0,2089.0,312.0,834.0,305.0,7.3028,500001.0
-118.39,34.0,40.0,1565.0,269.0,826.0,268.0,5.2035,485700.0
-118.39,33.83,32.0,2075.0,539.0,954.0,519.0,5.637,500001.0
-118.39,33.81,35.0,1008.0,165.0,391.0,167.0,3.7778,487500.0
-118.39,33.71,18.0,1193.0,233.0,475.0,228.0,7.5594,500001.0
-118.4,34.07,22.0,2170.0,593.0,850.0,520.0,2.9107,500001.0
-118.4,34.06,52.0,2501.0,362.0,748.0,349.0,6.6343,500001.0
-118.4,34.06,47.0,3652.0,967.0,1438.0,887.0,3.6964,500001.0
-118.4,34.06,37.0,3781.0,873.0,1725.0,838.0,4.1455,500001.0
-118.4,34.05,34.0,2113.0,459.0,859.0,432.0,3.6953,500001.0
-118.4,34.05,26.0,4473.0,923.0,1518.0,805.0,5.0762,500001.0
-118.4,33.9,34.0,2674.0,435.0,1087.0,431.0,7.3151,492200.0
-118.4,33.89,31.0,2926.0,492.0,1149.0,476.0,7.9611,500001.0
-118.4,33.88,36.0,3022.0,482.0,1278.0,494.0,7.2651,500001.0
-118.4,33.88,35.0,1753.0,296.0,615.0,275.0,7.5,500001.0
-118.4,33.88,35.0,1060.0,191.0,444.0,196.0,8.0015,500001.0
-118.4,33.87,45.0,2093.0,497.0,842.0,472.0,6.3231,500001.0
-118.4,33.87,38.0,2398.0,431.0,911.0,392.0,5.2319,500001.0
-118.4,33.86,41.0,2237.0,597.0,938.0,523.0,4.7105,500001.0
-118.41,34.07,47.0,2979.0,626.0,1076.0,571.0,3.9904,500001.0
-118.41,34.06,43.0,4994.0,1057.0,1830.0,969.0,5.5321,500001.0
-118.41,34.06,43.0,2665.0,556.0,1015.0,506.0,4.1411,500001.0
-118.41,34.04,49.0,601.0,95.0,228.0,106.0,8.0239,500001.0
-118.41,34.03,33.0,1730.0,386.0,994.0,363.0,3.7277,500001.0
-118.41,34.01,26.0,2503.0,449.0,1218.0,426.0,5.3683,500001.0
-118.41,33.9,39.0,2040.0,336.0,926.0,351.0,7.5552,500001.0
-118.41,33.89,38.0,4166.0,828.0,1600.0,770.0,6.3861,500001.0
-118.41,33.89,34.0,2959.0,639.0,1143.0,593.0,6.348,500001.0
-118.41,33.89,31.0,702.0,161.0,236.0,144.0,5.0497,500001.0
-118.41,33.89,31.0,1428.0,320.0,677.0,331.0,7.2316,500001.0
-118.41,33.88,43.0,2492.0,449.0,1033.0,437.0,7.9614,500001.0
-118.41,33.88,34.0,540.0,107.0,213.0,104.0,6.3403,500001.0
-118.41,33.88,34.0,1471.0,308.0,498.0,264.0,7.0842,500001.0
-118.42,34.14,27.0,3990.0,892.0,1417.0,800.0,4.0439,500001.0
-118.42,34.06,52.0,1881.0,334.0,640.0,321.0,6.871,500001.0
-118.42,34.06,40.0,2933.0,565.0,1077.0,536.0,6.1527,500001.0
-118.42,34.05,38.0,4888.0,1126.0,1698.0,937.0,4.8304,500001.0
-118.42,34.05,33.0,2921.0,652.0,1124.0,608.0,5.0151,500001.0
-118.42,34.04,52.0,1358.0,272.0,574.0,267.0,5.6454,500001.0
-118.42,34.04,51.0,1975.0,348.0,771.0,357.0,6.626,500001.0
-118.42,33.9,43.0,1394.0,321.0,552.0,296.0,5.9596,500001.0
-118.42,33.9,37.0,1576.0,345.0,662.0,340.0,5.308,500001.0
-118.42,33.9,29.0,1929.0,523.0,686.0,455.0,5.5347,500001.0
-118.43,34.07,38.0,3251.0,656.0,1251.0,593.0,7.7382,500001.0
-118.43,34.06,41.0,1463.0,267.0,601.0,267.0,5.3777,500001.0
-118.43,34.06,38.0,2982.0,664.0,1122.0,572.0,4.1908,500001.0
-118.43,34.06,20.0,4600.0,1018.0,1675.0,932.0,5.1999,500001.0
-118.43,34.06,11.0,3184.0,641.0,911.0,463.0,7.2675,500001.0
-118.43,34.05,52.0,1693.0,290.0,727.0,305.0,6.7115,500001.0
-118.43,34.05,22.0,4251.0,1073.0,1581.0,881.0,5.2555,500001.0
-118.43,34.04,52.0,1782.0,308.0,735.0,307.0,5.2954,485100.0
-118.43,34.02,38.0,2172.0,437.0,830.0,368.0,3.9091,500001.0
-118.43,34.01,31.0,2526.0,528.0,1046.0,504.0,4.7009,500001.0
-118.43,33.97,16.0,70.0,7.0,17.0,4.0,7.7197,500001.0
-118.43,33.9,27.0,1536.0,377.0,553.0,326.0,5.4088,500001.0
-118.43,33.87,41.0,847.0,173.0,344.0,170.0,6.822,500001.0
-118.43,33.86,34.0,358.0,87.0,162.0,84.0,7.1264,500001.0
-118.43,33.82,34.0,2112.0,614.0,946.0,574.0,4.6048,500001.0
-118.44,34.07,26.0,3535.0,748.0,1322.0,666.0,7.1674,500001.0
-118.44,34.06,28.0,3910.0,959.0,1763.0,867.0,5.5,500001.0
-118.44,34.06,14.0,520.0,292.0,282.0,213.0,2.2857,500001.0
-118.44,34.06,13.0,4833.0,1119.0,1649.0,807.0,6.2389,500001.0
-118.44,34.05,22.0,3970.0,871.0,1588.0,791.0,4.8618,500001.0
-118.44,34.02,32.0,2242.0,490.0,921.0,461.0,4.0429,500001.0
-118.44,33.96,33.0,2799.0,491.0,978.0,447.0,5.6435,500001.0
-118.44,33.88,35.0,2020.0,451.0,724.0,399.0,6.6494,500001.0
-118.44,33.81,33.0,3994.0,990.0,1647.0,931.0,5.0106,500001.0
-118.45,34.14,33.0,1741.0,274.0,588.0,267.0,7.9625,490800.0
-118.45,34.08,52.0,1500.0,176.0,384.0,145.0,7.1576,500001.0
-118.45,34.02,45.0,1230.0,201.0,565.0,219.0,6.3521,493400.0
-118.45,33.96,36.0,2723.0,547.0,1090.0,519.0,6.3267,500001.0
-118.46,34.08,35.0,3247.0,525.0,1065.0,484.0,7.8426,500001.0
-118.46,34.07,43.0,2511.0,456.0,808.0,407.0,6.7703,500001.0
-118.46,34.06,46.0,1302.0,215.0,482.0,226.0,7.0674,500001.0
-118.46,34.01,48.0,1640.0,322.0,664.0,301.0,4.0,500001.0
-118.46,33.99,35.0,1214.0,300.0,478.0,265.0,4.0156,500001.0
-118.46,33.98,27.0,2217.0,520.0,806.0,458.0,3.8935,500001.0
-118.46,33.97,19.0,1658.0,427.0,648.0,378.0,3.8698,500001.0
-118.47,34.14,34.0,3646.0,610.0,1390.0,607.0,7.629,500001.0
-118.47,34.06,45.0,1271.0,190.0,419.0,171.0,7.6447,500001.0
-118.47,34.05,27.0,4401.0,1033.0,1725.0,962.0,4.175,500001.0
-118.47,34.05,25.0,2689.0,719.0,1229.0,663.0,3.5909,500001.0
-118.47,33.99,24.0,1438.0,454.0,665.0,416.0,2.975,500001.0
-118.48,34.16,30.0,3507.0,536.0,1427.0,525.0,6.7082,500001.0
-118.48,34.15,31.0,2536.0,429.0,990.0,424.0,5.4591,495500.0
-118.48,34.05,36.0,2143.0,434.0,751.0,396.0,6.7496,500001.0
-118.48,34.04,49.0,3780.0,741.0,1435.0,690.0,4.3158,500001.0
-118.48,34.04,40.0,1395.0,285.0,610.0,262.0,3.9659,500001.0
-118.48,34.04,36.0,2539.0,535.0,979.0,500.0,3.6667,500001.0
-118.48,34.0,52.0,1359.0,395.0,521.0,368.0,2.6736,500001.0
-118.48,34.0,29.0,1727.0,479.0,741.0,431.0,3.6121,500000.0
-118.49,34.16,37.0,3333.0,488.0,1171.0,485.0,6.4958,500001.0
-118.49,34.05,45.0,1346.0,214.0,415.0,209.0,7.0285,500001.0
-118.49,34.04,48.0,2381.0,345.0,859.0,306.0,8.0257,500001.0
-118.49,34.04,31.0,4066.0,951.0,1532.0,868.0,4.8125,500001.0
-118.49,34.01,28.0,651.0,252.0,333.0,174.0,1.9722,500001.0
-118.49,34.0,32.0,3407.0,1071.0,1463.0,986.0,3.0369,500001.0
-118.5,34.03,52.0,1711.0,245.0,671.0,242.0,7.7572,500001.0
-118.5,34.03,52.0,1506.0,208.0,547.0,186.0,7.8705,500001.0
-118.5,34.03,44.0,2146.0,394.0,851.0,355.0,6.48,500001.0
-118.5,33.99,22.0,3484.0,975.0,1268.0,952.0,3.2609,500001.0
-118.5,33.97,29.0,2737.0,808.0,1157.0,696.0,5.128,500001.0
-118.51,34.03,37.0,4072.0,905.0,1468.0,923.0,3.8571,500001.0
-118.51,34.0,52.0,1241.0,502.0,679.0,459.0,2.3098,500001.0
-118.52,34.36,5.0,4222.0,712.0,2024.0,646.0,5.8703,500001.0
-118.52,34.05,45.0,1814.0,325.0,709.0,311.0,4.825,500001.0
-118.52,34.04,47.0,1985.0,315.0,819.0,340.0,6.5147,500001.0
-118.52,34.01,25.0,2757.0,738.0,1014.0,633.0,3.1433,500001.0
-118.53,34.03,40.0,4350.0,763.0,1551.0,665.0,7.0318,500001.0
-118.55,33.99,39.0,2603.0,456.0,928.0,410.0,7.9096,500001.0
-118.56,34.17,35.0,2987.0,391.0,1244.0,387.0,7.1322,500001.0
-118.56,34.06,24.0,2332.0,349.0,761.0,325.0,7.3031,500001.0
-118.57,34.17,31.0,1950.0,383.0,870.0,357.0,3.1875,500001.0
-118.58,34.12,42.0,718.0,140.0,324.0,131.0,6.4018,500001.0
